CÓDIGO-DO-TRECHO,TRECHO-INÍCIO,TRECHO-FINAL,EXTENSÃO(km),SITUAÇÃO-FÍSICA,TIPO-DE-REVESTIMENTO,TRECHO-COINCIDENTE-DISTRITAL,TRECHO-COINCIDENTE-FEDERAL-SUPERPOSTA,TMD,NOMENCLATURA-ANTERIOR,snv_rodovia,snv_jurisdicao,snv_uf,snv_sequencial,lat_inicio,lon_inicio,lat_fim,lon_fim,lat_meio,lon_meio,extensao_geom_km,tomtom_sucesso,tomtom_currentSpeed,tomtom_freeFlowSpeed,tomtom_currentTravelTime,tomtom_freeFlowTravelTime,tomtom_confidence,tomtom_roadClosure,tomtom_erro
130EDF0090,ENTR. VC-411,ENTR. VC-413,2.9,PAV,TSD,-,-,4.555,DF-15/DF-130,DF-130,E,DF,90,-15.7961698315051,-47.6401067619999,-15.8217292075044,-47.6328176529999,-15.80894951950475,-47.6364622074999,2.9587105558229982,True,70.0,70.0,1313.0,1313.0,1.0,False,
130EDF0110,ENTR. VC-413,ENTR. DF-355,2.4,PAV,TSD,-,-,4.555,DF-15/DF-130,DF-130,E,DF,110,-15.8217292075044,-47.6328176529999,-15.8431669925038,-47.6267039529999,-15.8324481000041,-47.6297608029999,2.481602091531741,True,70.0,70.0,1313.0,1313.0,1.0,False,
130EDF0130,ENTR. DF-355,ENTR. DF-260,2.3,PAV,TSD,-,-,4.555,DF-15/DF-130,DF-130,E,DF,130,-15.8431669925038,-47.6267039529999,-15.8630612085032,-47.6210442299999,-15.8531141005035,-47.6238740914999,2.3025010045578496,True,70.0,70.0,1313.0,1313.0,1.0,False,
130EDF0150,ENTR. DF-260,ENTR. VC-401,2.7,PAV,TSD,-,-,4.555,DF-15/DF-130,DF-130,E,DF,150,-15.8630612085032,-47.6210442299999,-15.8868088855025,-47.6142609059999,-15.874934478525594,-47.6176505777926,2.7493238048103827,True,64.0,64.0,656.0,656.0,1.0,False,
130EDF0170,ENTR. VC-401,ACESSO AO 4º DISTRITO RODOVIÁRIO,1.6,PAV,TSD,-,-,3.466,DF-15/DF-130,DF-130,E,DF,170,-15.8868088865025,-47.6142609059999,-15.9004882145022,-47.6103561199999,-15.89364855050235,-47.6123085129999,1.583608162639587,True,64.0,64.0,656.0,656.0,1.0,False,
130EDF0190,ACESSO AO 4º DISTRITO RODOVIÁRIO,ENTR. DF-270,4.6,PAV,TSD,-,-,3.466,DF-15/DF-130,DF-130,E,DF,190,-15.9004882145022,-47.6103561199999,-15.940407628501,-47.6005004069999,-15.920415433951629,-47.60466786454182,4.613809524844794,True,70.0,70.0,1313.0,1313.0,1.0,False,
130EDF0210,ENTR. DF-270,ENTR. BR-251(A),0.5,PAV,TSD,-,-,4.066,DF-15/DF-130,DF-130,E,DF,210,-15.940407628501,-47.6005004069999,-15.9438732605009,-47.6033966169999,-15.942264436926846,-47.601790622905725,0.5061097573389287,True,64.0,64.0,656.0,656.0,1.0,False,
130EDF0230,ENTR. BR-251(A),ENTR. BR-251(B),3.4,PAV,CA,-,251BDF0525,2.457,DF-18/DF-130,DF-130,E,DF,230,-15.9438732605009,-47.6033966169999,-15.9697717995002,-47.5872694679999,-15.956824371170274,-47.59533379178062,3.396558495401493,True,80.0,80.0,841.0,841.0,1.0,False,
130EDF0250,ENTR. BR-251(B),ENTR. DF-295/ DIVISA DF/GO,9.8,PAV,CA,-,-,2.313,-,DF-130,E,DF,250,-15.9697717995002,-47.5872694679999,-16.049619532498,-47.6172637409999,-16.00709220923251,-47.61000029685291,9.761074104969923,True,87.0,87.0,398.0,398.0,1.0,False,
131EDF0010,DIVISA GO/DF,ENTR. DF-205,3.0,IMP,-,-,-,247,DF-15/DF-335,DF-131,E,DF,10,-15.5002082465134,-47.6887636719999,-15.5286260215126,-47.6883890969999,-15.514447043377052,-47.68686373181437,3.2816513938146783,True,59.0,59.0,1463.0,1463.0,1.0,False,
131EDF0030,ENTR. DF-205,ENTR. DF-335,4.5,PAV,-,-,-,467,DF-335,DF-131,E,DF,30,-15.5286260215126,-47.6883890969999,-15.5655016375116,-47.6853153119999,-15.5470638295121,-47.6868522044999,4.119229916747859,True,52.0,52.0,424.0,424.0,1.0,False,
131EDF0050,ENTR. DF-335,ENTR. DF-128,1.8,PAV,-,-,-,467,DF-335,DF-131,E,DF,50,-15.5655016375116,-47.6853153119999,-15.5823069065111,-47.6780308639999,-15.574603712931248,-47.68354068654981,2.1085939949443664,True,51.0,51.0,432.0,432.0,1.0,False,
135EDF0010,ENTR. BR-251,ENTR. VC-467,13.2,PLA,-,-,-,-,DF-13,DF-135,E,DF,10,-15.9384132005011,-47.7601598429999,-16.0331020484985,-47.7549883049999,-15.982935992514404,-47.73055421658441,14.861575308979171,True,86.0,86.0,984.0,984.0,1.0,False,
135EDF0030,ENTR. VC-467,DIVISA DF/GO,2.5,IMP,-,-,-,210,DF-13,DF-135,E,DF,30,-16.0331020484985,-47.7549883049999,-16.0519473804979,-47.7389983269999,-16.041151077324876,-47.7452872996639,2.866004928427006,False,,,,,,,"400: {""error"":""Point too far from nearest existing segment."",""httpStatusCode"":400,""detailedError"":{""code"":""INVALID_REQUEST"",""message"":""Point too far from nearest existing segment.""}}"
140EDF0010,ENTR. DF-001 (EPCT),ENTR. BR-251,1.3,DUP,CA,-,-,10.971,DF-11,DF-140,E,DF,10,-15.9280280565014,-47.8325808449999,-15.9390603085011,-47.8274445029999,-15.933544182501253,-47.8300126739999,1.3546898186961769,True,76.0,76.0,58.0,58.0,1.0,False,
140EDF0030,ENTR. BR-251,ENTR. VC-467,7.1,EOD,CA,-,-,5.591,DF-11,DF-140,E,DF,30,-15.9390603085011,-47.8274445029999,-15.9977999954994,-47.8090311539999,-15.969136792195505,-47.81864006543781,7.17078223919975,True,69.0,69.0,1147.0,1147.0,1.0,False,
140EDF0050,ENTR. VC-467,ENTR. DIVISA DF/GO,6.4,EOD,TSD,-,-,5.916,DF-11,DF-140,E,DF,50,-15.9977999954994,-47.8090311539999,-16.050003843498,-47.8146275119999,-16.024286152462935,-47.80179319127706,6.399375875586184,True,69.0,69.0,1147.0,1147.0,1.0,False,
150EDF0010,ENTR. BR-010/ 020/030/DF-001/003 (PARQUE RODOVIÁRIO DO DER-DF),ACESSO A SOBRADINHO II,6.9,DUP,CA,-,-,23.866,DF-7,DF-150,E,DF,10,-15.6876134285082,-47.860429086,-15.6377710195096,-47.8512273689999,-15.66685374626063,-47.84095264203712,7.062272537442571,True,59.0,59.0,857.0,857.0,1.0,False,
150EDF0050,ACESSO A SOBRADINHO II,ENTR. DF-205,6.6,PAV,CA,-,-,9.470,DF-7,DF-150,E,DF,50,-15.6377710195096,-47.8512273689999,-15.5923625245108,-47.8729920509999,-15.618297866725158,-47.8685026832266,6.822320171630598,True,60.0,60.0,1195.0,1195.0,1.0,False,
180EDF0190,ENTR. BR-080(B)/ BR-251(B) /DF-445,ENTR. VC-555,0.9,PAV,TSD,-,-,7.459,DF-3,DF-180,E,DF,190,-15.7310056215069,-48.1677376609999,-15.7388433965067,-48.1676926899999,-15.7349245090068,-48.1677151754999,0.8725154748785982,True,51.0,51.0,525.0,525.0,1.0,False,
180EDF0210,ENTR. VC-555,ENTR. VC-561,0.9,PAV,TSD,-,-,7.459,DF-3,DF-180,E,DF,210,-15.7388433965067,-48.1676926899999,-15.7466885015065,-48.1676476779999,-15.7427659490066,-48.1676701839999,0.8733314632344965,True,55.0,55.0,487.0,487.0,1.0,False,
180EDF0230,ENTR. VC-561,ENTR. BR-070(A),5.8,PAV,TSD,-,-,7.459,DF-3,DF-180,E,DF,230,-15.7466885015065,-48.1676476779999,-15.7964075415051,-48.172418149,-15.772628358038633,-48.16795440829437,5.785312566048746,True,51.0,51.0,525.0,525.0,1.0,False,
180EDF0250,ENTR. BR-070(A),ENTR. BR-070(B),2.6,DUP,CA,-,070BDF0030,29.904,DF-3,DF-180,E,DF,250,-15.7964065285051,-48.1724184409999,-15.7957714165051,-48.1960591869999,-15.799172488955936,-48.18429034048498,2.7289302991724846,True,78.0,78.0,915.0,915.0,1.0,False,
180EDF0270,ENTR. BR-070(B),ENTR. DF-190,4.3,PAV,TSD,-,-,10.881,DF-3,DF-180,E,DF,270,-15.7957719525051,-48.1960593479999,-15.8289211495042,-48.2171595959999,-15.812728398302236,-48.20614010303423,4.485050841297423,True,53.0,53.0,293.0,293.0,1.0,False,
180EDF0290,ENTR. DF-190,ENTR. VC-311,6.7,PAV,TSD,-,-,10.881,DF-3,DF-180,E,DF,290,-15.8289211495042,-48.2171595959999,-15.8628607595032,-48.168519623,-15.846736356026762,-48.19370831151769,6.665117015118683,True,61.0,61.0,1200.0,1200.0,1.0,False,
180EDF0310,ENTR. VC-311,ACESSO A SAMAMBAIA,4.8,PAV,TSD,-,-,5.880,DF-3,DF-180,E,DF,310,-15.8628607595032,-48.168519623,-15.8991740285022,-48.14750734,-15.878309324765636,-48.15410158966723,4.871798644680682,True,61.0,61.0,1200.0,1200.0,1.0,False,
180EDF0330,ACESSO A SAMAMBAIA,ENTR. BR-060,0.9,PAV,TSD,-,-,8.200,DF-3,DF-180,E,DF,330,-15.8991740285022,-48.14750734,-15.9079444855019,-48.1448878859999,-15.90353717873342,-48.14611863877284,1.0194281024113854,True,61.0,61.0,1200.0,1200.0,1.0,False,
180EDF0350,ENTR. BR-060,ENTR. VC-337(A),1.4,PAV,TSD,-,-,6.643,DF-3,DF-180,E,DF,350,-15.9079444855019,-48.1448878859999,-15.9195339735016,-48.1438724739999,-15.913690984300564,-48.14391692096682,1.3009207528130189,True,58.0,58.0,1542.0,1542.0,1.0,False,
180EDF0370,ENTR. VC-337(A),ENTR. VC-337(B),6.0,PAV,TSD,-,-,6.643,DF-3,DF-180,E,DF,370,-15.9195339735016,-48.1438724739999,-15.9558162375007,-48.133878438,-15.940538881264704,-48.14370292232375,4.676685628680276,True,58.0,58.0,1542.0,1542.0,1.0,False,
180EDF0390,ENTR. VC-337(B),ENTR. VC-351,3.1,PAV,TSD,-,-,6.643,DF-3,DF-180,E,DF,390,-15.9558162375007,-48.133878438,-15.9918120244996,-48.1153129219999,-15.973862784919476,-48.124495040279584,4.529643110656148,True,59.0,59.0,544.0,544.0,1.0,False,
180EDF0410,ENTR. VC-351,ENTR. DF-290,2.0,PAV,TSD,-,-,6.643,DF-3,DF-180,E,DF,410,-15.9918120244996,-48.1153129219999,-16.0083422034991,-48.1212314289999,-16.000942657213077,-48.11609402307732,2.0495564934508503,True,59.0,59.0,544.0,544.0,1.0,False,
190EDF0010,ENTR. DF-180,ENTR. VC-321,5.9,PAV,TSD,-,-,3.460,DF-1,DF-190,E,DF,10,-15.8289215265042,-48.2171602829999,-15.8665403555031,-48.2478686829999,-15.847614338308633,-48.23043022237791,6.00886477775412,True,79.0,79.0,718.0,718.0,1.0,False,
190EDF0030,ENTR. VC-321,ENTR. DF-280(A),10.0,PAV,TSD,-,-,3.460,DF-1,DF-190,E,DF,30,-15.8665403555031,-48.2478686829999,-15.942445407501,-48.2473545449999,-15.904121517718474,-48.247773620103,9.99248229928792,True,79.0,79.0,715.0,715.0,1.0,False,
190EDF0070,ENTR. DF-280(B),ENTR. BR-060,5.8,PLA,-,-,-,-,DF-1,DF-190,E,DF,70,-15.942466176501,-48.2397287399999,-15.9863968944998,-48.2197361819999,-15.963540639695296,-48.23007194699096,5.746457819492621,True,112.0,112.0,134.0,134.0,1.0,False,
205EDF0010,DIVISA GO/DF,ENTR. VC-201(A),1.5,IMP,-,-,-,231,DF-2,DF-205,E,DF,10,-15.5002078595134,-47.9775562159999,-15.514686957513,-47.9732839069999,-15.507027061101072,-47.97403165211946,1.7282818146713803,True,56.0,56.0,1788.0,1788.0,1.0,False,
205EDF0030,ENTR. VC-201(A),INÍCIO DE TRECHO PAVIMENTADO (km. 11),9.5,PAV,-,-,-,231,DF-2,DF-205,E,DF,30,-15.514686957513,-47.9732839069999,-15.587786896511,-47.9236456919999,-15.55849473543234,-47.95081444728468,12.39589444391972,True,57.0,57.0,1754.0,1754.0,1.0,False,
205EDF0050,INÍCIO DE TRECHO PAVIMENTADO (km. 11.0),5.8,5,PAV,CA,-,-,1.956,DF-2,DF-205,E,DF,50,-15.587786896511,-47.9236456919999,-15.5923625245108,-47.8729920519999,-15.591271864345876,-47.89785484319376,6.119314250623851,True,57.0,57.0,1754.0,1754.0,1.0,False,
205EDF0070,ENTR. DF-150,ENTR. DF-326,2.8,PAV,CA,-,-,8.094,DF-2,DF-205,E,DF,70,-15.5923625245108,-47.8729920519999,-15.5789349615112,-47.8535572469999,-15.58667679425171,-47.86229681586321,2.721937918580281,True,60.0,60.0,1195.0,1195.0,1.0,False,
205EDF0090,ENTR. DF-326,ENTR. VC-201(B),5.9,PAV,CA,-,-,1.956,DF-2,DF-205,E,DF,90,-15.5789349615112,-47.8535572469999,-15.5321870955125,-47.8359280159999,-15.557112215729616,-47.8410436886706,5.976161041379349,True,60.0,60.0,1195.0,1195.0,1.0,False,
205EDF0110,ENTR. VC-201(B),FIM DE TRECHO PAVIMENTADO (km. 33.6),6.5,PAV,CA,-,-,1.956,DF-2,DF-205,E,DF,110,-15.5321870955125,-47.8359280159999,-15.5253579175127,-47.7888195919999,-15.523427850150298,-47.8132961581945,5.580338743640858,True,59.0,59.0,1463.0,1463.0,1.0,False,
205EDF0130,FIM DE TRECHO PAVIMENTADO (km. 33.6),4.11,8,IMP,-,-,-,217,DF-2,DF-205,E,DF,130,-15.5253579175127,-47.7888195919999,-15.5286260205126,-47.6883890969999,-15.521546176607622,-47.73980620986472,11.944360915721012,True,61.0,61.0,1465.0,1465.0,1.0,False,
205EDF0150,ENTR. DF-131,ENTR. DF-128,7.1,PAV,CA,-,-,464,DF-2,DF-205,E,DF,150,-15.5286260205126,-47.6883890969999,-15.5282706885127,-47.6224954649999,-15.528491898916364,-47.65544203613221,7.335396673989852,True,61.0,61.0,420.0,420.0,1.0,False,
205EDF0170,ENTR. DF-128,ENTR. BR-010/DF-345,9.9,IMP,-,-,-,164,DF-2,DF-205,E,DF,170,-15.5282706885127,-47.6224954649999,-15.5195922965129,-47.53096411,-15.519654473418152,-47.57723398103523,10.309996541820134,True,42.0,42.0,846.0,846.0,1.0,False,
205EDF0190,ENTR. BR-010/DF-345,ENTR. DF-405,2.1,IMP,-,-,-,191,DF-2,DF-205,E,DF,190,-15.5195922965129,-47.53096411,-15.5345432725125,-47.513432727,-15.523738969564349,-47.52000328479805,2.815368362024427,True,81.0,81.0,322.0,322.0,1.0,False,
205EDF0230,ENTR. VC-103,ENTR. DF-110,4.5,IMP,-,-,-,164,DF-2,DF-205,E,DF,230,-15.5345432725125,-47.513432727,-15.515448967513,-47.4761436809999,-15.52496141338877,-47.49480607902312,4.6636130697507605,True,81.0,81.0,322.0,322.0,1.0,False,
205EDF0250,ENTR. DF-110,ENTR. GO-430,1.9,IMP,-,-,-,2.172,DF-2,DF-205,E,DF,250,-15.515448967513,-47.4761436809999,-15.5021910575134,-47.468141661,-15.506347452845674,-47.474051504697776,2.0792195802989784,True,62.0,62.0,564.0,564.0,1.0,False,
205EDF0270,ENTR. GO-430,DIVISA DF/GO,6.8,PAV,TSD,-,-,2.172,DF-2,DF-205,E,DF,270,-15.5021910575134,-47.468141661,-15.5214687935128,-47.4167428209999,-15.509277153196669,-47.44130903435532,6.261559329226955,True,89.0,89.0,827.0,827.0,1.0,False,
206EDF0010,ENTR. BR-080/251,ENTR. VC-505,2.9,IMP,-,-,-,458,DF-2,DF-206,E,DF,10,-15.5258353625127,-48.1911679449999,-15.5271288485127,-48.1646805249999,-15.525797063676412,-48.17817989091114,3.039934343460893,True,72.0,72.0,978.0,978.0,1.0,False,
206EDF0030,ENTR. VC-505,DIVISA DF/GO,5.0,IMP,-,-,-,458,DF-2,DF-206,E,DF,30,-15.5271288485127,-48.1646805249999,-15.5002085855134,-48.1316131319999,-15.51541171672878,-48.14799953872174,5.156937192473845,True,72.0,72.0,978.0,978.0,1.0,False,
220EDF0010,ENTR. BR-080/251,ENTR. DF-445,5.0,PAV,-,-,-,507,DF-4,DF-220,E,DF,10,-15.6164028205102,-48.1984568979999,-15.6012105085106,-48.1509472569999,-15.60788793780353,-48.17514296663671,5.599973339014994,True,71.0,71.0,805.0,805.0,1.0,False,
220EDF0030,ENTR. DF-445,FIM DA PAVIMENTAÇÃO,0,PAV,-,-,-,507,DF-4,DF-220,E,DF,30,-15.6012105085106,-48.1509472569999,-15.62299266751,-48.066950318,-15.594542999239154,-48.10281181971349,10.819213697852607,True,72.0,72.0,795.0,795.0,1.0,False,
230EDF0010,ENTR. BR-010/BR-020/ BR-030,ENTR. DF-128,3.8,PAV,TSD,-,-,9.616,DF-410,DF-230,E,DF,10,-15.6153121685102,-47.7063427809999,-15.6418964955095,-47.6855100799999,-15.630123097024825,-47.69752461470456,3.83770697608209,True,55.0,55.0,512.0,512.0,1.0,False,
230EDF0030,ENTR. DF-128,ENTR. DF-130,4.1,PAV,CA,-,-,9.616,DF-15/DF-130,DF-230,E,DF,30,-15.6418964955095,-47.6855100799999,-15.6478359105093,-47.6502645399999,-15.649173874826834,-47.66890868056824,4.185117087610859,True,55.0,55.0,513.0,513.0,1.0,False,
230EDF0050,ENTR. DF-130,ENTR. DF-345,2.3,PAV,CA,-,-,3.940,-,DF-230,E,DF,50,-15.6478359105093,-47.6502645399999,-15.6473172805093,-47.6330677319999,-15.647576700291935,-47.64166613283301,1.9152190542452048,True,80.0,80.0,932.0,932.0,1.0,False,
230EDF0070,ENTR. DF-345,ENTR. VC-137(A),7.3,PAV,-,-,-,1.249,-,DF-230,E,DF,70,-15.6473172805093,-47.6330677319999,-15.6524638105091,-47.570618625,-15.658276167463224,-47.60277938827133,7.635437104646882,True,68.0,68.0,966.0,966.0,1.0,False,
230EDF0090,ENTR. VC-137(A),ENTR. VC-127/VC- 137(B),4.3,PAV,-,-,-,1.249,FZ-47,DF-230,E,DF,90,-15.6524638105091,-47.570618625,-15.6422783515094,-47.5287327919999,-15.64714699306206,-47.54966681129694,4.84488894683609,True,68.0,68.0,966.0,966.0,1.0,False,
230EDF0110,ENTR. VC-127/VC- 137(B),ENTR. DF-410,2.0,PAV,-,-,-,657,-,DF-230,E,DF,110,-15.6422783515094,-47.5287327919999,-15.6293384455097,-47.5154280699999,-15.635821575744728,-47.52206766610092,2.066060981726962,True,68.0,68.0,966.0,966.0,1.0,False,
230EDF0130,ENTR. DF-410,ENTR. VC-139,1.7,IMP,-,-,-,116,DF-405,DF-230,E,DF,130,-15.6293384455097,-47.5154280699999,-15.6406476085095,-47.5036931069999,-15.6349930270096,-47.509560588499895,1.8142309313674652,True,67.0,67.0,982.0,982.0,1.0,False,
230EDF0150,ENTR. VC-139,ENTR. DF-353,2.5,IMP,-,-,-,116,DF-405,DF-230,E,DF,150,-15.6406476085095,-47.5036931069999,-15.6522321095092,-47.4916724399999,-15.64643985900935,-47.4976827734999,1.8584009609163492,True,67.0,67.0,982.0,982.0,1.0,False,
230EDF0170,ENTR. DF-353,ENTR. DF-110(A),0.5,IMP,-,-,-,73,-,DF-230,E,DF,170,-15.6522321095092,-47.4916724399999,-15.6548299195091,-47.486690962,-15.654312764264455,-47.48951342822802,0.667565762435595,True,67.0,67.0,982.0,982.0,1.0,False,
230EDF0210,ENTR. DF-110(B),ENTR. DF-105,13.0,PLA,-,-,-,-,-,DF-230,E,DF,210,-15.6619976335089,-47.4861175439999,-15.6401170035095,-47.3951739579999,-15.643852769387705,-47.44464786730254,11.872092702265093,False,,,,,,,"400: {""error"":""Point too far from nearest existing segment."",""httpStatusCode"":400,""detailedError"":{""code"":""INVALID_REQUEST"",""message"":""Point too far from nearest existing segment.""}}"
230EDF0230,ENTR. DF-105,ENTR. DF-100,4.0,PLA,-,-,-,-,-,DF-230,E,DF,230,-15.6401170035095,-47.3951739579999,-15.6537369765091,-47.3705989309999,-15.64410341574074,-47.37600388298916,4.559894552971181,True,87.0,87.0,682.0,682.0,1.0,False,
250EDF0020,ENTR. DF-456,ENTR. DF-330,5.1,PAV,CA,-,479BDF0132A,8.055,DF-6,DF-250,E,DF,20,-15.762695863506,-47.7322776739999,-15.7409887555066,-47.6991670329999,-15.751726128002156,-47.71586966479512,4.429773532388665,True,62.0,62.0,1054.0,1054.0,1.0,False,
250EDF0050,ENTR. DF-130,ENTR. DF-120,6.4,PAV,CA,-,479BDF0118,1.263,DF-6,DF-250,E,DF,50,-15.727419614507,-47.6605030609999,-15.728545529507,-47.6049894379999,-15.724605688309172,-47.63289117501878,6.573633315571493,True,87.0,87.0,827.0,827.0,1.0,False,
